PurchaseId,Buyer,Vendor,Unit,Order Date,Order Number,Description,Amount,Delivery Date,Note,Cheshbonit Vendor,Chesbonit Delivery,InputDate,Payed By,new_date,new_date1,apt
de0eb70a,holdings.office1@gmail.com,0596564a,2031,6/27/2024,94089,חשבון גז, ₪77.72,6/27/2024,4-5/24,Purchases_Files_/de0eb70a.Cheshbonit Vendor.071747.72.pdf,,,,,2024-06,U095
b8c888c3,holdings.office1@gmail.com,0596564a,2038,6/27/2024,94094,חשבון גז, ₪39.31,6/27/2024,4-5/24,Purchases_Files_/b8c888c3.Cheshbonit Vendor.071843.31 4-5.pdf,,,,,2024-06,U095
6cbe72a5,holdings.office1@gmail.com,0596564a,3225,6/27/2024,94094,חשבון גז, ₪39.31,6/27/2024,4-5/24,Purchases_Files_/6cbe72a5.Cheshbonit Vendor.071944.31 4-5.pdf,,,,,2024-06,U102
53375bb9,holdings.office1@gmail.com,0596564a,3205,6/27/2024,94100,חשבון גז, ₪39.31,6/27/2024,4-5/24,Purchases_Files_/53375bb9.Cheshbonit Vendor.072108.31 4-5.pdf,,,,,2024-06,U102
f14c5742,holdings.office1@gmail.com,0596564a,3220,6/27/2024,94085,חשבון גז, ₪39.31,6/27/2024,4-5/24,Purchases_Files_/f14c5742.Cheshbonit Vendor.072217.31 4-5.pdf,,,,,2024-06,U102
ecd6ee8c,holdings.office1@gmail.com,0596564a,0926,7/2/2024,327213,חשבון גז, ₪244.20,7/2/2024,חשבונית גמ״ח והפרשים מ- 11/23 - 6/24,Purchases_Files_/ecd6ee8c.Cheshbonit Vendor.072330.20.pdf,,,,,2024-07,
3a1eb276,holdings.office1@gmail.com,fb4521e2,0926,7/3/2024,0-644443,חשבון חשמל, ₪53.47,7/3/2024,14.5-21.6,Purchases_Files_/3a1eb276.Cheshbonit Vendor.072452.47.pdf,,,,,2024-07,
07d99417,holdings.office1@gmail.com,fb4521e2,1304,7/4/2024,0-600734,חשבון חשמל, ₪96.00,7/4/2024,17.5-31.5 שולם בשם הדייר לבקשת יורי,Purchases_Files_/07d99417.Cheshbonit Vendor.072543.pdf,,,,,2024-07,
6352d00e,holdings.office1@gmail.com,0596564a,2129,7/4/2024,522789,חשבון גז, ₪130.80,7/4/2024,2-6/24,Purchases_Files_/6352d00e.Cheshbonit Vendor.072718.80.pdf,,,,,2024-07,U097
0fc4fbde,holdings.office1@gmail.com,fc46cf6f,1709,7/4/2024,0-791806,חשבון מים, ₪58.18,7/4/2024,"יחידות 201, 202,203,204 תשלום מים 4-5/24",Purchases_Files_/0fc4fbde.Cheshbonit Vendor.055822.18.pdf,,,,,2024-07,U052
37d39291,holdings.office1@gmail.com,fc46cf6f,1f59ee08d,7/4/2024,0-363218,חשבון מים," ₪4,243.51",7/4/2024,4-5/24,Purchases_Files_/37d39291.Cheshbonit Vendor.073230.51.pdf,,,,,2024-07,U095
eea07a81,holdings.office1@gmail.com,fc46cf6f,3010,7/4/2024,0-683771,חשבון מים," ₪2,696.91",7/4/2024,4-5/24,Purchases_Files_/eea07a81.Cheshbonit Vendor.055738.91.pdf,,,,,2024-07,U102
851bb44d,holdings.office1@gmail.com,fc46cf6f,2702,7/4/2024,0-876946,חשבון מים, ₪549.19,7/4/2024,4-5/23,Purchases_Files_/851bb44d.Cheshbonit Vendor.055705.19.pdf,,,,,2024-07,U097
99469a43,yuri@emmaleh.com,b3269090,186dafa2a,7/7/2024,,OFFICE RENT," ₪2,488.70",,,Purchases_Images/99469a43.Cheshbonit Vendor.053758.jpg,,,,,2024-07,U094
6f3f3c70,holdings.office1@gmail.com,fc46cf6f,1825,7/7/2024,0-553537,חשבון מים, ₪24.32,7/7/2024,4-5/24,Purchases_Files_/6f3f3c70.Cheshbonit Vendor.055951.32.pdf,,,,,2024-07,U052
65f1c821,holdings.office1@gmail.com,fb4521e2,1729,7/11/2024,0246777,חשבון חשמל, ₪107.37,7/11/2024,14.5-9.7,Purchases_Files_/65f1c821.Cheshbonit Vendor.061007.37.pdf,,,,,2024-07,U052
99903eff,holdings.office1@gmail.com,fb4521e2,0917,7/11/2024,0305383,חשבון חשמל, ₪79.68,7/11/2024,1.6-9.7,Purchases_Files_/99903eff.Cheshbonit Vendor.061814.68.pdf,,,,,2024-07,
b1310277,holdings.office1@gmail.com,fb4521e2,1308,7/11/2024,0580860,חשבון חשמל, ₪63.27,7/11/2024,5.6-9.7,Purchases_Files_/b1310277.Cheshbonit Vendor.061956.27.pdf,,,,,2024-07,
affe243d,holdings.office1@gmail.com,fb4521e2,1816,7/11/2024,0636191,חשבון חשמל, ₪515.18,7/11/2024,9.4-9.7,Purchases_Files_/affe243d.Cheshbonit Vendor.062114.18.pdf,,,,,2024-07,U052
0d44a588,holdings.office1@gmail.com,fb4521e2,1723,7/11/2024,0903534,חשבון חשמל, ₪353.78,7/11/2024,14.5-9.7,Purchases_Files_/0d44a588.Cheshbonit Vendor.062452.78.pdf,,,,,2024-07,U052
9e173df2,holdings.office1@gmail.com,fb4521e2,2060,7/11/2024,0025858,חשבון חשמל, ₪95.35,7/11/2024,18.3-9.7,Purchases_Files_/9e173df2.Cheshbonit Vendor.062632.35.pdf,,,,,2024-07,U097
0d3b17e2,holdings.office1@gmail.com,fb4521e2,0443,7/11/2024,0070052,חשבון חשמל, ₪94.12,7/11/2024,18.3-9.7,Purchases_Files_/0d3b17e2.Cheshbonit Vendor.062808.12.pdf,,,,,2024-07,
49fa2d7b,holdings.office1@gmail.com,fb4521e2,2023,7/11/2024,0127241,חשבון חשמל, ₪385.74,7/11/2024,14.5-9.7,Purchases_Files_/49fa2d7b.Cheshbonit Vendor.062940.74.pdf,,,,,2024-07,U095
c6c22b6b,holdings.office1@gmail.com,fb4521e2,1825,7/11/2024,0297028,חשבון חשמל, ₪93.50,7/11/2024,18.3-9.7,Purchases_Files_/c6c22b6b.Cheshbonit Vendor.063509.5.pdf,,,,,2024-07,U052
421ecd52,holdings.office1@gmail.com,fb4521e2,0416,7/11/2024,0381004,חשבון חשמל, ₪93.50,7/11/2024,18.3-9.7,Purchases_Files_/421ecd52.Cheshbonit Vendor.063705.5.pdf,,,,,2024-07,
23b9c84b,holdings.office1@gmail.com,fb4521e2,1912,7/11/2024,0429829,חשבון חשמל, ₪61.28,7/11/2024,14.5-9.7,Purchases_Files_/23b9c84b.Cheshbonit Vendor.063859.28.pdf,,,,,2024-07,U095
5cbbaf2d,holdings.office1@gmail.com,fb4521e2,1f59ee08d,7/11/2024,0802991,חשבון חשמל, ₪141.05,7/11/2024,1.3-9.7 נכס מסחרי 1/5,Purchases_Files_/5cbbaf2d.Cheshbonit Vendor.064017.05.pdf,,,,,2024-07,U095
0a5709f9,holdings.office1@gmail.com,fb4521e2,1834,7/11/2024,0863902,חשבון חשמל, ₪110.45,7/11/2024,14.5-9.7,Purchases_Files_/0a5709f9.Cheshbonit Vendor.064510.45.pdf,,,,,2024-07,U052
3513e32c,holdings.office1@gmail.com,fb4521e2,2054,7/11/2024,0020362,חשבון חשמל, ₪89.92,7/11/2024,18.3-9.7,Purchases_Files_/3513e32c.Cheshbonit Vendor.064756.92.pdf,,,,,2024-07,U095
0bae4d28,holdings.office1@gmail.com,fb4521e2,1f59ee08d,7/11/2024,0239566,חשבון חשמל, ₪140.43,7/11/2024,1.3-9.7 נכס מסחרי 1/2,Purchases_Files_/0bae4d28.Cheshbonit Vendor.064910.43.pdf,,,,,2024-07,U095
f1d81f60,holdings.office1@gmail.com,fb4521e2,0939,7/11/2024,0734764,חשבון חשמל, ₪93.50,7/11/2024,18.3-9.7,Purchases_Files_/f1d81f60.Cheshbonit Vendor.065012.5.pdf,,,,,2024-07,
5a9cef4c,holdings.office1@gmail.com,fb4521e2,1909,7/11/2024,0903427,חשבון חשמל, ₪138.72,7/11/2024,14.5-9.7,Purchases_Files_/5a9cef4c.Cheshbonit Vendor.065443.72.pdf,,,,,2024-07,U094
43345f6b,holdings.office1@gmail.com,fb4521e2,2020,7/11/2024,0207423,חשבון חשמל, ₪125.66,7/11/2024,1.4-26.6,Purchases_Files_/43345f6b.Cheshbonit Vendor.065542.66.pdf,,,,,2024-07,U095
ae45e66b,holdings.office1@gmail.com,fb4521e2,3013,7/11/2024,0468736,חשבון חשמל, ₪909.10,7/11/2024,16.5-8.7,Purchases_Files_/ae45e66b.Cheshbonit Vendor.065907.10.pdf,,,,,2024-07,U102
b9166931,holdings.office1@gmail.com,fb4521e2,2011,7/11/2024,0616136,חשבון חשמל, ₪47.31,7/11/2024,14.5-26.6,Purchases_Files_/b9166931.Cheshbonit Vendor.070002.31.pdf,,,,,2024-07,U095
c1313677,holdings.office1@gmail.com,fb4521e2,2120,7/11/2024,0896795,חשבון חשמל, ₪263.89,7/11/2024,16.5-8.7,Purchases_Files_/c1313677.Cheshbonit Vendor.070858.89.pdf,,,,,2024-07,U097
30f90c80,holdings.office1@gmail.com,fb4521e2,3008,7/11/2024,0350223,חשבון חשמל, ₪469.13,7/11/2024,16.5-8.7,Purchases_Files_/30f90c80.Cheshbonit Vendor.071052.13.pdf,,,,,2024-07,U102
0d4f2b18,holdings.office1@gmail.com,fb4521e2,2130,7/11/2024,0430025,חשבון חשמל, ₪82.01,7/11/2024,16.5-8.7,Purchases_Files_/0d4f2b18.Cheshbonit Vendor.071147.01.pdf,,,,,2024-07,U097
c7c2c232,yuri@emmaleh.com,b3269088,2646,7/17/2024,,"Moving (Hovala) , Electric Burners , Regualr Fridge , Gas burners"," ₪1,682.00",,,Purchases_Files_/c7c2c232.Cheshbonit Vendor.071338.pdf,,,,,2024-07,U097
5c61d5ae,yuri@emmaleh.com,b3269088,2702,7/23/2024,,"WM Side Door , Moving (Hovala)"," ₪1,058.00",,,Purchases_Files_/5c61d5ae.Cheshbonit Vendor.074644.pdf,,,,,2024-07,U097
31955584,yuri@emmaleh.com,5d50e1a6,1822,7/25/2024,,"Misc , Lights , Carpet"," ₪2,442.00",,Together with U46 + U12,Purchases_Images/31955584.Cheshbonit Vendor.073806.jpg,,,,,2024-07,U052
b19f0ee6,yuri@emmaleh.com,b3269088,3206,7/28/2024,,"Moving (Hovala) , Regualr Fridge"," ₪2,231.00",,,Purchases_Files_/b19f0ee6.Cheshbonit Vendor.074840.pdf,,,,,2024-07,U102
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
54f1d737,holdings.office1@gmail.com,fb4521e2,3222,7/16/2024,0-801258,חשבון חשמל, ₪92.50,7/16/2024,19.3-10.7,Purchases_Files_/54f1d737.Cheshbonit Vendor.061607.5.pdf,,,,,2024-07,U102
115fe928,holdings.office1@gmail.com,fb4521e2,3220,7/16/2024,0-932947,חשבון חשמל, ₪105.18,7/16/2024,14.5-10.7,Purchases_Files_/115fe928.Cheshbonit Vendor.061709.18.pdf,,,,,2024-07,U102
ba202127,holdings.office1@gmail.com,fb4521e2,3217,7/16/2024,0-921908,חשבון חשמל," ₪1,139.36",7/16/2024,14.5-10.7,Purchases_Files_/ba202127.Cheshbonit Vendor.061804.36.pdf,,,,,2024-07,U102
846fb3a4,holdings.office1@gmail.com,fb4521e2,3242,7/16/2024,0-199414,חשבון חשמל, ₪93.50,7/16/2024,19.3-10.7,Purchases_Files_/846fb3a4.Cheshbonit Vendor.061901.5.pdf,,,,,2024-07,U102
5d5e7a1e,holdings.office1@gmail.com,fb4521e2,2606,7/16/2024,0-477588,חשבון חשמל, ₪93.50,7/16/2024,19.3-10.7,Purchases_Files_/5d5e7a1e.Cheshbonit Vendor.062024.5.pdf,,,,,2024-07,U097
5282fbfc,holdings.office1@gmail.com,0596564a,0454,7/16/2024,0-852010,חשבון גז, ₪219.87,7/16/2024,2-5/24 לבקשת יורי שולם הגז,Purchases_Files_/5282fbfc.Cheshbonit Vendor.062701.87.pdf,,,,,2024-07,
270cef51,holdings.office1@gmail.com,fb4521e2,3234,7/17/2024,0-249052,חשבון חשמל, ₪93.50,7/17/2024,19.3-10.7,Purchases_Files_/270cef51.Cheshbonit Vendor.062755.5.pdf,,,,,2024-07,U102
a87e5783,holdings.office1@gmail.com,0596564a,2008,7/23/2024,811554,חשבון גז, ₪188.62,7/23/2024,4-7/24 שולם לבקשת יורי,Purchases_Files_/a87e5783.Cheshbonit Vendor.062847.62.pdf,,,,,2024-07,U095
0d747ff3,holdings.office1@gmail.com,0596564a,2646,7/23/2024,0-480640,חשבון גז, ₪330.00,7/23/2024,התקנת כיריים,Purchases_Files_/0d747ff3.Cheshbonit Vendor.062950.pdf,,,,,2024-07,U097
e8ec22ab,holdings.office1@gmail.com,fb4521e2,3004,7/25/2024,0-552232,חשבון חשמל, ₪308.04,7/25/2024,16.5-26.6 שולם באישור יורי,Purchases_Files_/e8ec22ab.Cheshbonit Vendor.063042.04.pdf,,,,,2024-07,U102
1145bfde,holdings.office1@gmail.com,0596564a,1922,7/28/2024,0287763,חשבון גז, ₪44.46,7/28/2024,20.5-17.7,Purchases_Files_/1145bfde.Cheshbonit Vendor.071209.46.pdf,,,,,2024-07,U095
65e9642d,holdings.office1@gmail.com,0596564a,435,7/28/2024,0434118,חשבון גז, ₪128.35,7/28/2024,20.5-17.7,Purchases_Files_/65e9642d.Cheshbonit Vendor.071318.35.pdf,,,,,2024-07,U102
63e8c054,holdings.office1@gmail.com,0596564a,0416,7/28/2024,0475954,חשבון גז, ₪53.34,7/28/2024,20.5-17.7,Purchases_Files_/63e8c054.Cheshbonit Vendor.100250.34 מאי-יולי.pdf,,,,,2024-07,
f764f4dd,holdings.office1@gmail.com,0596564a,2614,7/28/2024,0524967,חשבון גז, ₪79.20,7/28/2024,20.5-17.7,Purchases_Files_/f764f4dd.Cheshbonit Vendor.100355.20.pdf,,,,,2024-07,U097
2c890d73,holdings.office1@gmail.com,0596564a,0939,7/28/2024,0586644,חשבון גז, ₪47.31,7/28/2024,20.5-17.7,Purchases_Files_/2c890d73.Cheshbonit Vendor.100545.31.pdf,,,,,2024-07,
5a3914a1,holdings.office1@gmail.com,0596564a,0424,7/28/2024,0657429,חשבון גז, ₪186.09,7/28/2024,20.5-17.7,Purchases_Files_/5a3914a1.Cheshbonit Vendor.100647.09.pdf,,,,,2024-07,
4ade3247,holdings.office1@gmail.com,0596564a,2642,7/28/2024,0753558,חשבון גז, ₪103.28,7/28/2024,20.5-17.7,Purchases_Files_/4ade3247.Cheshbonit Vendor.100816.28.pdf,,,,,2024-07,U097
9e7b1066,holdings.office1@gmail.com,0596564a,1834,7/28/2024,0912402,חשבון גז, ₪64.28,7/28/2024,20.5-17.7,Purchases_Files_/9e7b1066.Cheshbonit Vendor.100926.28.pdf,,,,,2024-07,U052
3d9d1812,holdings.office1@gmail.com,0596564a,1909,7/28/2024,0971762,חשבון גז, ₪55.61,7/28/2024,20.5-17.7,Purchases_Files_/3d9d1812.Cheshbonit Vendor.101302.61 מאי-יולי.pdf,,,,,2024-07,U094
900f2917,holdings.office1@gmail.com,0596564a,0953,7/28/2024,0016675,חשבון גז, ₪64.28,7/28/2024,20.5-17.7,Purchases_Files_/900f2917.Cheshbonit Vendor.101410.28.pdf,,,,,2024-07,
b8deec75,holdings.office1@gmail.com,0596564a,0454,7/28/2024,0127449,חשבון גז, ₪199.57,7/28/2024,20.5-17.7,Purchases_Files_/b8deec75.Cheshbonit Vendor.101739.57.pdf,,,,,2024-07,
d48720a8,holdings.office1@gmail.com,0596564a,0413,7/28/2024,0240754,חשבון גז, ₪200.05,7/28/2024,20.5-17.7,Purchases_Files_/d48720a8.Cheshbonit Vendor.101937.05.pdf,,,,,2024-07,
89e06a9c,holdings.office1@gmail.com,0596564a,2626,7/28/2024,0316521,חשבון גז, ₪283.82,7/28/2024,20.5-17.7,Purchases_Files_/89e06a9c.Cheshbonit Vendor.102152.82.pdf,,,,,2024-07,U097
0721bea1,holdings.office1@gmail.com,0596564a,0914,7/28/2024,0588780,חשבון גז, ₪56.34,7/28/2024,20.5-17.7,Purchases_Files_/0721bea1.Cheshbonit Vendor.102353.34.pdf,,,,,2024-07,
121d3f75,holdings.office1@gmail.com,0596564a,1841,7/28/2024,0713057,חשבון גז, ₪114.34,7/28/2024,20.5-17.7,Purchases_Files_/121d3f75.Cheshbonit Vendor.102516.34.pdf,,,,,2024-07,U061
3bd1fcd4,holdings.office1@gmail.com,0596564a,1405,7/28/2024,0931824,חשבון גז, ₪97.46,7/28/2024,20.5-17.7,Purchases_Files_/3bd1fcd4.Cheshbonit Vendor.102649.46.pdf,,,,,2024-07,U052
758fb16d,holdings.office1@gmail.com,0596564a,0443,7/28/2024,0001453,חשבון גז, ₪55.61,7/28/2024,20.5-17.7,Purchases_Files_/758fb16d.Cheshbonit Vendor.103435.61.pdf,,,,,2024-07,
9ee10c75,holdings.office1@gmail.com,0596564a,1849,7/29/2024,0-533877,חשבון גז, ₪730.95,7/29/2024,שולם בשם הדיירים לבקשת יורי,Purchases_Files_/9ee10c75.Cheshbonit Vendor.103758.95.pdf,,,,,2024-07,U061
0c2cb882,holdings.office1@gmail.com,fb4521e2,0914,7/30/2024,0-925719,חשבון חשמל, ₪362.95,7/30/2024,שולם בשם הדייר הוא עשה העברה,Purchases_Files_/0c2cb882.Cheshbonit Vendor.103850.95.pdf,,,,,2024-07,
1399c286,holdings.office1@gmail.com,fb4521e2,2025,7/31/2024,0839647,חשבון חשמל, ₪91.54,7/31/2024,15.5-9.7,Purchases_Files_/1399c286.Cheshbonit Vendor.103948.54.pdf,,,,,2024-07,U095
fdf55bed,holdings.office1@gmail.com,fb4521e2,1815,8/6/2024,0132316,חשבון חשמל, ₪477.75,8/6/2024,שולם בשם הדייר לבקשת יורי,Purchases_Files_/fdf55bed.Cheshbonit Vendor.052845.75.pdf,,,,,2024-08,U052
4527b9e9,yuri@emmaleh.com,b3269088,1834,8/6/2024,,"Moving (Hovala) , Regualr Fridge"," ₪2,010.00",,,Purchases_Files_/4527b9e9.Cheshbonit Vendor.073331.pdf,,,,,2024-08,U052
54669670,yuri@emmaleh.com,b3269090,186dafa2a,8/6/2024,,OFFICE RENT," ₪2,488.70",,,Purchases_Files_/54669670.Cheshbonit Vendor.100204.pdf,,,,,2024-08,U094
723e84bc,yuri@emmaleh.com,6ad09e4d,186dafa2a,8/15/2024,,Food for Yuri, ₪43.00,,,Purchases_Files_/723e84bc.Cheshbonit Vendor.092808.425_66bdd1cbd9b20628e0707087.pdf,,,,,2024-08,U094
d1466cfa,yuri@emmaleh.com,b3269088,1922,8/20/2024,,Electric Burners, ₪260.10,,,Purchases_Images/d1466cfa.Cheshbonit Vendor.065756.jpg,,,,,2024-08,U095
1bf6b2e7,yuri@emmaleh.com,b3269088,1729,8/26/2024,,"Moving (Hovala) , Electric Burners , WM Side Door"," ₪1,712.10",,,Purchases_Files_/1bf6b2e7.Cheshbonit Vendor.092707.pdf,,,,,2024-08,U052
665b6926,holdings.office1@gmail.com,fb4521e2,1f59ee08d,8/18/2024,0-580910,חשבון חשמל, ₪59.34,8/18/2024,15.5-9.7,Purchases_Files_/665b6926.Cheshbonit Vendor.062243.34.pdf,,,,,2024-08,U095
94b61bb5,holdings.office1@gmail.com,fb4521e2,2060,8/18/2024,0-743997,חשבון חשמל, ₪17.37,8/18/2024,10.7-30.7,Purchases_Files_/94b61bb5.Cheshbonit Vendor.062350.37.pdf,,,,,2024-08,U097
cf22d4cc,holdings.office1@gmail.com,fb4521e2,1721,8/19/2024,0-159152,חשבון חשמל, ₪58.17,8/19/2024,15.6-13.8,Purchases_Files_/cf22d4cc.Cheshbonit Vendor.062443.17.pdf,,,,,2024-08,U052
b754d08a,holdings.office1@gmail.com,0596564a,2060,8/19/2024,0-523861,חשבון גז, ₪52.40,8/19/2024,6-7/8/24,Purchases_Files_/b754d08a.Cheshbonit Vendor.062540.40.pdf,,,,,2024-08,U097
83fbb338,holdings.office1@gmail.com,0596564a,0917,8/19/2024,0-006296,חשבון גז, ₪171.88,8/19/2024,"5-6/24, שולם בשם הדייר לבקשת יורי",Purchases_Files_/83fbb338.Cheshbonit Vendor.062636.88.pdf,,,,,2024-08,
2ca8268a,holdings.office1@gmail.com,fb4521e2,2805,8/19/2024,0-042267,חשבון חשמל, ₪577.24,8/19/2024,שולם לבקשת יורי הדיירים העבירו כסף,Purchases_Files_/2ca8268a.Cheshbonit Vendor.062737.24.pdf,,,,,2024-08,U102
52e08f7e,holdings.office1@gmail.com,9a38660a,2702,8/21/2024,6627654,ארנונה, ₪746.40,8/21/2024,7-8/24,Purchases_Files_/52e08f7e.Cheshbonit Vendor.062835.4.pdf,,,,,2024-08,U097
a78045fd,holdings.office1@gmail.com,9a38660a,1709,8/21/2024,6627651,ארנונה," ₪1,224.80",8/21/2024,"""204
201
202
203"" 
עבור חודשים 7-8/24",Purchases_Files_/a78045fd.Cheshbonit Vendor.062944.80.pdf,,,,,2024-08,U052
26afb36e,holdings.office1@gmail.com,9a38660a,1f59ee08d,8/21/2024,6627649,ארנונה," ₪16,961.70",8/21/2024,7-8/24,Purchases_Files_/26afb36e.Cheshbonit Vendor.063101.70.pdf,,,,,2024-08,U095
61b3db85,holdings.office1@gmail.com,9a38660a,3010,8/21/2024,6627650,ארנונה," ₪7,935.40",8/21/2024,7-8/24,Purchases_Files_/61b3db85.Cheshbonit Vendor.063204.4.pdf,,,,,2024-08,U102
86e1bec6,holdings.office1@gmail.com,fb4521e2,1834,8/22/2024,0-764050,חשבון חשמל, ₪97.89,8/22/2024,10.7-13.8,Purchases_Files_/86e1bec6.Cheshbonit Vendor.063303.89.pdf,,,,,2024-08,U052
62c51929,holdings.office1@gmail.com,fb4521e2,2130,8/26/2024,0-993774,חשבון חשמל, ₪60.41,8/26/2024,9.7-19.8,Purchases_Files_/62c51929.Cheshbonit Vendor.063847.41.pdf,,,,,2024-08,U097
961f4f81,holdings.office1@gmail.com,0596564a,2047,8/26/2024,273433,חשבון גז, ₪78.80,8/26/2024,6-7/24,Purchases_Files_/961f4f81.Cheshbonit Vendor.064039.8.pdf,,,,,2024-08,U095
38951ced,holdings.office1@gmail.com,0596564a,2031,8/26/2024,317529,חשבון גז, ₪52.11,8/26/2024,6-7/24,Purchases_Files_/38951ced.Cheshbonit Vendor.064227.11.pdf,,,,,2024-08,U095
8dd6ab3f,holdings.office1@gmail.com,0596564a,2038,8/26/2024,336859,חשבון גז, ₪39.31,8/26/2024,6-7/24,Purchases_Files_/8dd6ab3f.Cheshbonit Vendor.064323.31.pdf,,,,,2024-08,U095
251e040c,holdings.office1@gmail.com,0596564a,3225,8/26/2024,374355,חשבון גז, ₪39.31,8/26/2024,6-7/24,Purchases_Files_/251e040c.Cheshbonit Vendor.064431.31.pdf,,,,,2024-08,U102
6f3514e1,holdings.office1@gmail.com,0596564a,3220,8/26/2024,398842,חשבון גז, ₪39.31,8/26/2024,6-7/24,Purchases_Files_/6f3514e1.Cheshbonit Vendor.065230.31.pdf,,,,,2024-08,U102
317a6b07,holdings.office1@gmail.com,0596564a,3205,8/26/2024,421214,חשבון גז, ₪60.69,8/26/2024,6-7/24,Purchases_Files_/317a6b07.Cheshbonit Vendor.065342.69.pdf,,,,,2024-08,U102
3ecb2e62,holdings.office1@gmail.com,fb4521e2,0443,8/27/2024,0476887,חשבון חשמל, ₪73.31,8/27/2024,10.7-20.8,Purchases_Files_/3ecb2e62.Cheshbonit Vendor.070812.31.pdf,,,,,2024-08,
6b4dc143,yuri@emmaleh.com,b3269088,0917,9/3/2024,,Toaster Oven, ₪349.00,,,Purchases_Files_/6b4dc143.Cheshbonit Vendor.092807.pdf,,,,,2024-09,
a9ac5f0e,yuri@emmaleh.com,b3269090,186dafa2a,9/5/2024,,OFFICE RENT," ₪2,488.70",,,Purchases_Files_/a9ac5f0e.Cheshbonit Vendor.082736.pdf,,,,,2024-09,U094
490baa93,holdings.office1@gmail.com,fc46cf6f,927,8/27/2024,0-113092,חשבון מים, ₪149.12,8/27/2024,שולם עבור צריכה משותפת גבוהה באישור יורי,Purchases_Files_/490baa93.Cheshbonit Vendor.083949.12.pdf,,,,,2024-08,U102
ebbc2ef7,holdings.office1@gmail.com,fb4521e2,1308,8/28/2024,0-378067,חשבון חשמל, ₪70.94,8/28/2024,10.7-25.8,Purchases_Files_/ebbc2ef7.Cheshbonit Vendor.084124.94.pdf,,,,,2024-08,
8f1ccde3,holdings.office1@gmail.com,fb4521e2,1817,9/3/2024,0-454777,חשבון חשמל, ₪44.64,9/3/2024,6.8-30.8,Purchases_Files_/8f1ccde3.Cheshbonit Vendor.091355.64.pdf,,,,,2024-09,U052
7f5db1c9,holdings.office1@gmail.com,0596564a,1817,9/3/2024,0-148841,חשבון גז, ₪26.92,9/3/2024,גמר חשבון,Purchases_Files_/7f5db1c9.Cheshbonit Vendor.095237.92.pdf,,,,,2024-09,U052
6e461b67,holdings.office1@gmail.com,0596564a,2060,9/4/2024,524221,חשבון גז, ₪11.15,9/4/2024,גמר חשבון,Purchases_Files_/6e461b67.Cheshbonit Vendor.102846.15.pdf,,,,,2024-09,U097
baaf0982,holdings.office1@gmail.com,fb4521e2,2118,9/5/2024,0-785204,חשבון חשמל, ₪81.14,9/5/2024,9.7-3.9,Purchases_Files_/baaf0982.Cheshbonit Vendor.102946.14.pdf,,,,,2024-09,U097
fc5e2c69,holdings.office1@gmail.com,fb4521e2,0917,9/5/2024,0-720599,חשבון חשמל, ₪231.85,9/5/2024,10.7-3.9,Purchases_Files_/fc5e2c69.Cheshbonit Vendor.103049.85.pdf,,,,,2024-09,
29b9d347,holdings.office1@gmail.com,fb4521e2,3013,9/5/2024,0-796276,חשבון חשמל," ₪1,014.96",9/5/2024,9.7-3.9,Purchases_Files_/29b9d347.Cheshbonit Vendor.103232.96.pdf,,,,,2024-09,U102
32ba712d,holdings.office1@gmail.com,fb4521e2,2120,9/5/2024,0-872481,חשבון חשמל, ₪276.35,9/5/2024,9.7-3.9,Purchases_Files_/32ba712d.Cheshbonit Vendor.103353.35.pdf,,,,,2024-09,U097
e4c78490,holdings.office1@gmail.com,0596564a,1304,9/8/2024,,חשבון גז, ₪700.00,9/8/2024,2 בלוני גז קטנים והתקנה,Purchases_Files_/e4c78490.Cheshbonit Vendor.103447.pdf,,,,,2024-09,
c2e15aaf,holdings.office1@gmail.com,0596564a,1304,9/8/2024,,חשבון גז, ₪230.00,9/8/2024,התאמת כיריים,Purchases_Files_/c2e15aaf.Cheshbonit Vendor.103542.pdf,,,,,2024-09,
62e5f6d7,holdings.office1@gmail.com,0596564a,1721,9/8/2024,,חשבון גז, ₪470.00,9/8/2024,התקנת מונה גז,Purchases_Files_/62e5f6d7.Cheshbonit Vendor.103647.pdf,,,,,2024-09,U052
96622388,holdings.office1@gmail.com,0596564a,2025,9/8/2024,105007,חשבון גז, ₪64.86,9/8/2024,6/24-1/9,Purchases_Files_/96622388.Cheshbonit Vendor.103757.86.pdf,,,,,2024-09,U095
5351d9fd,holdings.office1@gmail.com,fb4521e2,1f59ee08d,9/8/2024,0426668,חשבון חשמל, ₪51.30,9/8/2024,10.7-4.9,Purchases_Files_/5351d9fd.Cheshbonit Vendor.103914.30.pdf,,,,,2024-09,U095
